Id,week,region_code,region_name,TauxGrippe
3887,201323,73,MIDI-PYRENEES,11
3888,201323,31,NORD-PAS-DE-CALAIS,120
3889,201323,52,PAYS-DE-LA-LOIRE,0
3890,201323,22,PICARDIE,12
3891,201323,54,POITOU-CHARENTES,26
3892,201323,93,PROVENCE-ALPES-COTE-D-AZUR,0
3893,201323,11,ILE-DE-FRANCE,5
3894,201323,82,RHONE-ALPES,21
3895,201322,42,ALSACE,0
3896,201322,72,AQUITAINE,43
3897,201322,83,AUVERGNE,0
3898,201322,25,BASSE-NORMANDIE,0
3899,201322,26,BOURGOGNE,19
3900,201322,53,BRETAGNE,0
3901,201322,24,CENTRE,0
3902,201322,21,CHAMPAGNE-ARDENNE,8
3903,201322,94,CORSE,0
3904,201322,43,FRANCHE-COMTE,0
3905,201322,23,HAUTE-NORMANDIE,0
3906,201322,91,LANGUEDOC-ROUSSILLON,12
3907,201322,74,LIMOUSIN,47
3908,201322,41,LORRAINE,13
3909,201322,73,MIDI-PYRENEES,0
3910,201322,31,NORD-PAS-DE-CALAIS,0
3911,201322,52,PAYS-DE-LA-LOIRE,0
3912,201322,22,PICARDIE,0
3913,201322,54,POITOU-CHARENTES,13
3914,201322,93,PROVENCE-ALPES-COTE-D-AZUR,12
3915,201322,11,ILE-DE-FRANCE,31
3916,201322,82,RHONE-ALPES,4
3917,201321,42,ALSACE,0
3918,201321,72,AQUITAINE,29
3919,201321,83,AUVERGNE,0
3920,201321,25,BASSE-NORMANDIE,0
3921,201321,26,BOURGOGNE,28
3922,201321,53,BRETAGNE,2
3923,201321,24,CENTRE,0
3924,201321,21,CHAMPAGNE-ARDENNE,0
3925,201321,94,CORSE,0
3926,201321,43,FRANCHE-COMTE,0
3927,201321,23,HAUTE-NORMANDIE,0
3928,201321,91,LANGUEDOC-ROUSSILLON,27
3929,201321,74,LIMOUSIN,65
3930,201321,41,LORRAINE,0
3931,201321,73,MIDI-PYRENEES,0
3932,201321,31,NORD-PAS-DE-CALAIS,0
3933,201321,52,PAYS-DE-LA-LOIRE,0
3934,201321,22,PICARDIE,0
3935,201321,54,POITOU-CHARENTES,0
3936,201321,93,PROVENCE-ALPES-COTE-D-AZUR,24
3937,201321,11,ILE-DE-FRANCE,16
3938,201321,82,RHONE-ALPES,2
3939,201320,42,ALSACE,0
3940,201320,72,AQUITAINE,0
3941,201320,83,AUVERGNE,0
3942,201320,25,BASSE-NORMANDIE,0
3943,201320,26,BOURGOGNE,0
3944,201320,53,BRETAGNE,11
3945,201320,24,CENTRE,0
3946,201320,21,CHAMPAGNE-ARDENNE,0
3947,201320,94,CORSE,0
3948,201320,43,FRANCHE-COMTE,0
3949,201320,23,HAUTE-NORMANDIE,0
3950,201320,91,LANGUEDOC-ROUSSILLON,30
3951,201320,74,LIMOUSIN,48
3952,201320,41,LORRAINE,0
3953,201320,73,MIDI-PYRENEES,0
3954,201320,31,NORD-PAS-DE-CALAIS,0
3955,201320,52,PAYS-DE-LA-LOIRE,9
3956,201320,22,PICARDIE,0
3957,201320,54,POITOU-CHARENTES,0
3958,201320,93,PROVENCE-ALPES-COTE-D-AZUR,6
3959,201320,11,ILE-DE-FRANCE,10
3960,201320,82,RHONE-ALPES,7
3961,201319,42,ALSACE,0
3962,201319,72,AQUITAINE,0
3963,201319,83,AUVERGNE,0
3964,201319,25,BASSE-NORMANDIE,0
3965,201319,26,BOURGOGNE,0
3966,201319,53,BRETAGNE,0
3967,201319,24,CENTRE,0
3968,201319,21,CHAMPAGNE-ARDENNE,0
3969,201319,94,CORSE,5
3970,201319,43,FRANCHE-COMTE,0
3971,201319,23,HAUTE-NORMANDIE,0
3972,201319,91,LANGUEDOC-ROUSSILLON,5
3973,201319,74,LIMOUSIN,0
3974,201319,41,LORRAINE,0
3975,201319,73,MIDI-PYRENEES,0
3976,201319,31,NORD-PAS-DE-CALAIS,0
3977,201319,52,PAYS-DE-LA-LOIRE,1
3978,201319,22,PICARDIE,0
3979,201319,54,POITOU-CHARENTES,0
3980,201319,93,PROVENCE-ALPES-COTE-D-AZUR,0
3981,201319,11,ILE-DE-FRANCE,3
3982,201319,82,RHONE-ALPES,4
3983,201318,42,ALSACE,0
3984,201318,72,AQUITAINE,0
3985,201318,83,AUVERGNE,0
3986,201318,25,BASSE-NORMANDIE,0
3987,201318,26,BOURGOGNE,0
3988,201318,53,BRETAGNE,6
3989,201318,24,CENTRE,0
3990,201318,21,CHAMPAGNE-ARDENNE,0
3991,201318,94,CORSE,5
3992,201318,43,FRANCHE-COMTE,0
3993,201318,23,HAUTE-NORMANDIE,0
3994,201318,91,LANGUEDOC-ROUSSILLON,32
3995,201318,74,LIMOUSIN,0
3996,201318,41,LORRAINE,0
3997,201318,73,MIDI-PYRENEES,12
3998,201318,31,NORD-PAS-DE-CALAIS,0
3999,201318,52,PAYS-DE-LA-LOIRE,0
4000,201318,22,PICARDIE,0
4001,201318,54,POITOU-CHARENTES,0
4002,201318,93,PROVENCE-ALPES-COTE-D-AZUR,0
4003,201318,11,ILE-DE-FRANCE,10
4004,201318,82,RHONE-ALPES,2
4005,201317,42,ALSACE,0
4006,201317,72,AQUITAINE,23
4007,201317,83,AUVERGNE,0
4008,201317,25,BASSE-NORMANDIE,0
4009,201317,26,BOURGOGNE,0
4010,201317,53,BRETAGNE,7
4011,201317,24,CENTRE,5
4012,201317,21,CHAMPAGNE-ARDENNE,0
4013,201317,94,CORSE,5
4014,201317,43,FRANCHE-COMTE,0
4015,201317,23,HAUTE-NORMANDIE,0
4016,201317,91,LANGUEDOC-ROUSSILLON,44
4017,201317,74,LIMOUSIN,0
4018,201317,41,LORRAINE,0
4019,201317,73,MIDI-PYRENEES,4
4020,201317,31,NORD-PAS-DE-CALAIS,57
4021,201317,52,PAYS-DE-LA-LOIRE,0
4022,201317,22,PICARDIE,0
4023,201317,54,POITOU-CHARENTES,0
4024,201317,93,PROVENCE-ALPES-COTE-D-AZUR,2
4025,201317,11,ILE-DE-FRANCE,246
4026,201317,82,RHONE-ALPES,2
4027,201316,42,ALSACE,13
4028,201316,72,AQUITAINE,23
4029,201316,83,AUVERGNE,12
4030,201316,25,BASSE-NORMANDIE,0
4031,201316,26,BOURGOGNE,0
4032,201316,53,BRETAGNE,14
4033,201316,24,CENTRE,24
4034,201316,21,CHAMPAGNE-ARDENNE,0
4035,201316,94,CORSE,6
4036,201316,43,FRANCHE-COMTE,0
4037,201316,23,HAUTE-NORMANDIE,0
4038,201316,91,LANGUEDOC-ROUSSILLON,18
4039,201316,74,LIMOUSIN,12
4040,201316,41,LORRAINE,8
4041,201316,73,MIDI-PYRENEES,7
4042,201316,31,NORD-PAS-DE-CALAIS,44
4043,201316,52,PAYS-DE-LA-LOIRE,4
4044,201316,22,PICARDIE,10
4045,201316,54,POITOU-CHARENTES,0
4046,201316,93,PROVENCE-ALPES-COTE-D-AZUR,30
4047,201316,11,ILE-DE-FRANCE,4
4048,201316,82,RHONE-ALPES,11
4049,201315,42,ALSACE,10
4050,201315,72,AQUITAINE,10
4051,201315,83,AUVERGNE,42
4052,201315,25,BASSE-NORMANDIE,3
4053,201315,26,BOURGOGNE,60
4054,201315,53,BRETAGNE,12
4055,201315,24,CENTRE,11
4056,201315,21,CHAMPAGNE-ARDENNE,32
4057,201315,94,CORSE,5
4058,201315,43,FRANCHE-COMTE,0
4059,201315,23,HAUTE-NORMANDIE,0
4060,201315,91,LANGUEDOC-ROUSSILLON,32
4061,201315,74,LIMOUSIN,39
4062,201315,41,LORRAINE,3
4063,201315,73,MIDI-PYRENEES,0
4064,201315,31,NORD-PAS-DE-CALAIS,17
4065,201315,52,PAYS-DE-LA-LOIRE,22
4066,201315,22,PICARDIE,29
4067,201315,54,POITOU-CHARENTES,106
4068,201315,93,PROVENCE-ALPES-COTE-D-AZUR,97
4069,201315,11,ILE-DE-FRANCE,33
4070,201315,82,RHONE-ALPES,26
4071,201314,42,ALSACE,20
4072,201314,72,AQUITAINE,12
4073,201314,83,AUVERGNE,72
4074,201314,25,BASSE-NORMANDIE,14
4075,201314,26,BOURGOGNE,15
4076,201314,53,BRETAGNE,92
4077,201314,24,CENTRE,30
4078,201314,21,CHAMPAGNE-ARDENNE,17
4079,201314,94,CORSE,3
4080,201314,43,FRANCHE-COMTE,11
4081,201314,23,HAUTE-NORMANDIE,5
4082,201314,91,LANGUEDOC-ROUSSILLON,26
4083,201314,74,LIMOUSIN,0
4084,201314,41,LORRAINE,0
4085,201314,73,MIDI-PYRENEES,86
4086,201314,31,NORD-PAS-DE-CALAIS,131
4087,201314,52,PAYS-DE-LA-LOIRE,99
4088,201314,22,PICARDIE,0
4089,201314,54,POITOU-CHARENTES,172
4090,201314,93,PROVENCE-ALPES-COTE-D-AZUR,75
4091,201314,11,ILE-DE-FRANCE,30
4092,201314,82,RHONE-ALPES,53
4093,201313,42,ALSACE,75
4094,201313,72,AQUITAINE,20
4095,201313,83,AUVERGNE,68
4096,201313,25,BASSE-NORMANDIE,29
4097,201313,26,BOURGOGNE,17
4098,201313,53,BRETAGNE,127
4099,201313,24,CENTRE,40
4100,201313,21,CHAMPAGNE-ARDENNE,106
4101,201313,94,CORSE,19
4102,201313,43,FRANCHE-COMTE,71
4103,201313,23,HAUTE-NORMANDIE,20
4104,201313,91,LANGUEDOC-ROUSSILLON,24
4105,201313,74,LIMOUSIN,152
4106,201313,41,LORRAINE,0
4107,201313,73,MIDI-PYRENEES,72
4108,201313,31,NORD-PAS-DE-CALAIS,134
4109,201313,52,PAYS-DE-LA-LOIRE,30
4110,201313,22,PICARDIE,0
4111,201313,54,POITOU-CHARENTES,106
4112,201313,93,PROVENCE-ALPES-COTE-D-AZUR,26
4113,201313,11,ILE-DE-FRANCE,36
4114,201313,82,RHONE-ALPES,75
4115,201312,42,ALSACE,145
4116,201312,72,AQUITAINE,38
4117,201312,83,AUVERGNE,150
4118,201312,25,BASSE-NORMANDIE,12
4119,201312,26,BOURGOGNE,26
4120,201312,53,BRETAGNE,135
4121,201312,24,CENTRE,70
4122,201312,21,CHAMPAGNE-ARDENNE,147
4123,201312,94,CORSE,49
4124,201312,43,FRANCHE-COMTE,7
4125,201312,23,HAUTE-NORMANDIE,12
4126,201312,91,LANGUEDOC-ROUSSILLON,68
4127,201312,74,LIMOUSIN,748
4128,201312,41,LORRAINE,74
4129,201312,73,MIDI-PYRENEES,67
4130,201312,31,NORD-PAS-DE-CALAIS,109
4131,201312,52,PAYS-DE-LA-LOIRE,18
4132,201312,22,PICARDIE,29
4133,201312,54,POITOU-CHARENTES,196
4134,201312,93,PROVENCE-ALPES-COTE-D-AZUR,18
4135,201312,11,ILE-DE-FRANCE,49
4136,201312,82,RHONE-ALPES,99
4137,201311,42,ALSACE,180
4138,201311,72,AQUITAINE,68
4139,201311,83,AUVERGNE,143
4140,201311,25,BASSE-NORMANDIE,40
4141,201311,26,BOURGOGNE,14
4142,201311,53,BRETAGNE,203
4143,201311,24,CENTRE,137
4144,201311,21,CHAMPAGNE-ARDENNE,134
4145,201311,94,CORSE,33
4146,201311,43,FRANCHE-COMTE,66
4147,201311,23,HAUTE-NORMANDIE,92
4148,201311,91,LANGUEDOC-ROUSSILLON,184
4149,201311,74,LIMOUSIN,587
4150,201311,41,LORRAINE,45
4151,201311,73,MIDI-PYRENEES,68
4152,201311,31,NORD-PAS-DE-CALAIS,108
4153,201311,52,PAYS-DE-LA-LOIRE,55
4154,201311,22,PICARDIE,63
4155,201311,54,POITOU-CHARENTES,267
4156,201311,93,PROVENCE-ALPES-COTE-D-AZUR,99
4157,201311,11,ILE-DE-FRANCE,95
4158,201311,82,RHONE-ALPES,93
4159,201310,42,ALSACE,245
4160,201310,72,AQUITAINE,127
4161,201310,83,AUVERGNE,209
4162,201310,25,BASSE-NORMANDIE,153
4163,201310,26,BOURGOGNE,83
4164,201310,53,BRETAGNE,300
4165,201310,24,CENTRE,137
4166,201310,21,CHAMPAGNE-ARDENNE,266
4167,201310,94,CORSE,144
4168,201310,43,FRANCHE-COMTE,116
4169,201310,23,HAUTE-NORMANDIE,191
4170,201310,91,LANGUEDOC-ROUSSILLON,242
4171,201310,74,LIMOUSIN,462
4172,201310,41,LORRAINE,45
4173,201310,73,MIDI-PYRENEES,400
4174,201310,31,NORD-PAS-DE-CALAIS,234
4175,201310,52,PAYS-DE-LA-LOIRE,193
4176,201310,22,PICARDIE,132
4177,201310,54,POITOU-CHARENTES,363
4178,201310,93,PROVENCE-ALPES-COTE-D-AZUR,174
4179,201310,11,ILE-DE-FRANCE,204
4180,201310,82,RHONE-ALPES,221
4181,201309,42,ALSACE,357
4182,201309,72,AQUITAINE,259
4183,201309,83,AUVERGNE,342
4184,201309,25,BASSE-NORMANDIE,142
4185,201309,26,BOURGOGNE,229
4186,201309,53,BRETAGNE,354
4187,201309,24,CENTRE,304
4188,201309,21,CHAMPAGNE-ARDENNE,422
4189,201309,94,CORSE,174
4190,201309,43,FRANCHE-COMTE,254
4191,201309,23,HAUTE-NORMANDIE,327
4192,201309,91,LANGUEDOC-ROUSSILLON,465
4193,201309,74,LIMOUSIN,524
4194,201309,41,LORRAINE,198
4195,201309,73,MIDI-PYRENEES,525
4196,201309,31,NORD-PAS-DE-CALAIS,398
4197,201309,52,PAYS-DE-LA-LOIRE,205
4198,201309,22,PICARDIE,229
4199,201309,54,POITOU-CHARENTES,222
4200,201309,93,PROVENCE-ALPES-COTE-D-AZUR,373
4201,201309,11,ILE-DE-FRANCE,427
4202,201309,82,RHONE-ALPES,427
4203,201308,42,ALSACE,442
4204,201308,72,AQUITAINE,161
4205,201308,83,AUVERGNE,503
4206,201308,25,BASSE-NORMANDIE,179
4207,201308,26,BOURGOGNE,173
4208,201308,53,BRETAGNE,384
4209,201308,24,CENTRE,396
4210,201308,21,CHAMPAGNE-ARDENNE,533
4211,201308,94,CORSE,565
4212,201308,43,FRANCHE-COMTE,448
4213,201308,23,HAUTE-NORMANDIE,514
4214,201308,91,LANGUEDOC-ROUSSILLON,742
4215,201308,74,LIMOUSIN,657
4216,201308,41,LORRAINE,314
4217,201308,73,MIDI-PYRENEES,651
4218,201308,31,NORD-PAS-DE-CALAIS,1018
4219,201308,52,PAYS-DE-LA-LOIRE,360
4220,201308,22,PICARDIE,311
4221,201308,54,POITOU-CHARENTES,300
4222,201308,93,PROVENCE-ALPES-COTE-D-AZUR,742
4223,201308,11,ILE-DE-FRANCE,490
4224,201308,82,RHONE-ALPES,615
4225,201307,42,ALSACE,537
4226,201307,72,AQUITAINE,262
4227,201307,83,AUVERGNE,766
4228,201307,25,BASSE-NORMANDIE,330
4229,201307,26,BOURGOGNE,522
4230,201307,53,BRETAGNE,540
4231,201307,24,CENTRE,844
4232,201307,21,CHAMPAGNE-ARDENNE,945
4233,201307,94,CORSE,907
4234,201307,43,FRANCHE-COMTE,593
4235,201307,23,HAUTE-NORMANDIE,477
4236,201307,91,LANGUEDOC-ROUSSILLON,860
4237,201307,74,LIMOUSIN,1057
4238,201307,41,LORRAINE,597
4239,201307,73,MIDI-PYRENEES,872
4240,201307,31,NORD-PAS-DE-CALAIS,1350
4241,201307,52,PAYS-DE-LA-LOIRE,310
4242,201307,22,PICARDIE,372
4243,201307,54,POITOU-CHARENTES,305
4244,201307,93,PROVENCE-ALPES-COTE-D-AZUR,676
4245,201307,11,ILE-DE-FRANCE,570
4246,201307,82,RHONE-ALPES,846
4247,201306,42,ALSACE,750
4248,201306,72,AQUITAINE,403
4249,201306,83,AUVERGNE,890
4250,201306,25,BASSE-NORMANDIE,274
4251,201306,26,BOURGOGNE,408
4252,201306,53,BRETAGNE,401
4253,201306,24,CENTRE,740
4254,201306,21,CHAMPAGNE-ARDENNE,949
4255,201306,94,CORSE,722
4256,201306,43,FRANCHE-COMTE,994
4257,201306,23,HAUTE-NORMANDIE,647
4258,201306,91,LANGUEDOC-ROUSSILLON,914
4259,201306,74,LIMOUSIN,1149
4260,201306,41,LORRAINE,719
4261,201306,73,MIDI-PYRENEES,516
4262,201306,31,NORD-PAS-DE-CALAIS,1113
4263,201306,52,PAYS-DE-LA-LOIRE,447
4264,201306,22,PICARDIE,458
4265,201306,54,POITOU-CHARENTES,519
4266,201306,93,PROVENCE-ALPES-COTE-D-AZUR,907
4267,201306,11,ILE-DE-FRANCE,447
4268,201306,82,RHONE-ALPES,928
4269,201305,42,ALSACE,673
4270,201305,72,AQUITAINE,243
4271,201305,83,AUVERGNE,840
4272,201305,25,BASSE-NORMANDIE,153
4273,201305,26,BOURGOGNE,526
4274,201305,53,BRETAGNE,616
4275,201305,24,CENTRE,857
4276,201305,21,CHAMPAGNE-ARDENNE,796
4277,201305,94,CORSE,526
4278,201305,43,FRANCHE-COMTE,992
4279,201305,23,HAUTE-NORMANDIE,572
4280,201305,91,LANGUEDOC-ROUSSILLON,845
4281,201305,74,LIMOUSIN,1170
4282,201305,41,LORRAINE,489
4283,201305,73,MIDI-PYRENEES,555
4284,201305,31,NORD-PAS-DE-CALAIS,1696
4285,201305,52,PAYS-DE-LA-LOIRE,268
4286,201305,22,PICARDIE,441
4287,201305,54,POITOU-CHARENTES,443
4288,201305,93,PROVENCE-ALPES-COTE-D-AZUR,762
4289,201305,11,ILE-DE-FRANCE,586
4290,201305,82,RHONE-ALPES,1117
4291,201304,42,ALSACE,499
4292,201304,72,AQUITAINE,395
4293,201304,83,AUVERGNE,674
4294,201304,25,BASSE-NORMANDIE,111
4295,201304,26,BOURGOGNE,457
4296,201304,53,BRETAGNE,302
4297,201304,24,CENTRE,636
4298,201304,21,CHAMPAGNE-ARDENNE,677
4299,201304,94,CORSE,242
4300,201304,43,FRANCHE-COMTE,691
4301,201304,23,HAUTE-NORMANDIE,463
4302,201304,91,LANGUEDOC-ROUSSILLON,611
4303,201304,74,LIMOUSIN,765
4304,201304,41,LORRAINE,376
4305,201304,73,MIDI-PYRENEES,541
4306,201304,31,NORD-PAS-DE-CALAIS,1622
4307,201304,52,PAYS-DE-LA-LOIRE,301
4308,201304,22,PICARDIE,39
4309,201304,54,POITOU-CHARENTES,441
4310,201304,93,PROVENCE-ALPES-COTE-D-AZUR,518
4311,201304,11,ILE-DE-FRANCE,562
4312,201304,82,RHONE-ALPES,886
4313,201303,42,ALSACE,430
4314,201303,72,AQUITAINE,167
4315,201303,83,AUVERGNE,344
4316,201303,25,BASSE-NORMANDIE,133
4317,201303,26,BOURGOGNE,203
4318,201303,53,BRETAGNE,198
4319,201303,24,CENTRE,296
4320,201303,21,CHAMPAGNE-ARDENNE,386
4321,201303,94,CORSE,128
4322,201303,43,FRANCHE-COMTE,349
4323,201303,23,HAUTE-NORMANDIE,184
4324,201303,91,LANGUEDOC-ROUSSILLON,364
4325,201303,74,LIMOUSIN,550
4326,201303,41,LORRAINE,191
4327,201303,73,MIDI-PYRENEES,242
4328,201303,31,NORD-PAS-DE-CALAIS,660
4329,201303,52,PAYS-DE-LA-LOIRE,328
4330,201303,22,PICARDIE,151
4331,201303,54,POITOU-CHARENTES,174
4332,201303,93,PROVENCE-ALPES-COTE-D-AZUR,405
4333,201303,11,ILE-DE-FRANCE,313
4334,201303,82,RHONE-ALPES,628
4335,201302,42,ALSACE,321
4336,201302,72,AQUITAINE,101
4337,201302,83,AUVERGNE,229
4338,201302,25,BASSE-NORMANDIE,15
4339,201302,26,BOURGOGNE,155
4340,201302,53,BRETAGNE,295
4341,201302,24,CENTRE,201
4342,201302,21,CHAMPAGNE-ARDENNE,256
4343,201302,94,CORSE,95
4344,201302,43,FRANCHE-COMTE,156
4345,201302,23,HAUTE-NORMANDIE,243
4346,201302,91,LANGUEDOC-ROUSSILLON,335
4347,201302,74,LIMOUSIN,458
4348,201302,41,LORRAINE,191
4349,201302,73,MIDI-PYRENEES,198
4350,201302,31,NORD-PAS-DE-CALAIS,482
4351,201302,52,PAYS-DE-LA-LOIRE,111
4352,201302,22,PICARDIE,145
4353,201302,54,POITOU-CHARENTES,168
4354,201302,93,PROVENCE-ALPES-COTE-D-AZUR,461
4355,201302,11,ILE-DE-FRANCE,278
4356,201302,82,RHONE-ALPES,463
4357,201301,42,ALSACE,172
4358,201301,72,AQUITAINE,196
4359,201301,83,AUVERGNE,234
4360,201301,25,BASSE-NORMANDIE,49
4361,201301,26,BOURGOGNE,105
4362,201301,53,BRETAGNE,108
4363,201301,24,CENTRE,171
4364,201301,21,CHAMPAGNE-ARDENNE,447
4365,201301,94,CORSE,66
4366,201301,43,FRANCHE-COMTE,124
4367,201301,23,HAUTE-NORMANDIE,181
4368,201301,91,LANGUEDOC-ROUSSILLON,327
4369,201301,74,LIMOUSIN,152
4370,201301,41,LORRAINE,121
4371,201301,73,MIDI-PYRENEES,210
4372,201301,31,NORD-PAS-DE-CALAIS,172
4373,201301,52,PAYS-DE-LA-LOIRE,116
4374,201301,22,PICARDIE,157
4375,201301,54,POITOU-CHARENTES,182
4376,201301,93,PROVENCE-ALPES-COTE-D-AZUR,253
4377,201301,11,ILE-DE-FRANCE,218
4378,201301,82,RHONE-ALPES,374
4379,201252,42,ALSACE,245
4380,201252,72,AQUITAINE,126
4381,201252,83,AUVERGNE,244
4382,201252,25,BASSE-NORMANDIE,0
4383,201252,26,BOURGOGNE,74
4384,201252,53,BRETAGNE,195
4385,201252,24,CENTRE,140
4386,201252,21,CHAMPAGNE-ARDENNE,411
4387,201252,94,CORSE,81
4388,201252,43,FRANCHE-COMTE,46
4389,201252,23,HAUTE-NORMANDIE,46
4390,201252,91,LANGUEDOC-ROUSSILLON,359
4391,201252,74,LIMOUSIN,196
4392,201252,41,LORRAINE,77
4393,201252,73,MIDI-PYRENEES,272
4394,201252,31,NORD-PAS-DE-CALAIS,116
4395,201252,52,PAYS-DE-LA-LOIRE,124
4396,201252,22,PICARDIE,368
4397,201252,54,POITOU-CHARENTES,210
4398,201252,93,PROVENCE-ALPES-COTE-D-AZUR,248
4399,201252,11,ILE-DE-FRANCE,233
4400,201252,82,RHONE-ALPES,271
4401,201251,42,ALSACE,201
4402,201251,72,AQUITAINE,109
4403,201251,83,AUVERGNE,83
4404,201251,25,BASSE-NORMANDIE,0
4405,201251,26,BOURGOGNE,24
4406,201251,53,BRETAGNE,93
4407,201251,24,CENTRE,88
4408,201251,21,CHAMPAGNE-ARDENNE,441
4409,201251,94,CORSE,35
4410,201251,43,FRANCHE-COMTE,2
4411,201251,23,HAUTE-NORMANDIE,18
4412,201251,91,LANGUEDOC-ROUSSILLON,289
4413,201251,74,LIMOUSIN,108
4414,201251,41,LORRAINE,126
4415,201251,73,MIDI-PYRENEES,116
4416,201251,31,NORD-PAS-DE-CALAIS,374
4417,201251,52,PAYS-DE-LA-LOIRE,67
4418,201251,22,PICARDIE,143
4419,201251,54,POITOU-CHARENTES,297
4420,201251,93,PROVENCE-ALPES-COTE-D-AZUR,154
4421,201251,11,ILE-DE-FRANCE,147
4422,201251,82,RHONE-ALPES,190
4423,201250,42,ALSACE,146
4424,201250,72,AQUITAINE,113
4425,201250,83,AUVERGNE,126
4426,201250,25,BASSE-NORMANDIE,0
4427,201250,26,BOURGOGNE,0
4428,201250,53,BRETAGNE,68
4429,201250,24,CENTRE,69
4430,201250,21,CHAMPAGNE-ARDENNE,322
4431,201250,94,CORSE,15
4432,201250,43,FRANCHE-COMTE,16
4433,201250,23,HAUTE-NORMANDIE,10
4434,201250,91,LANGUEDOC-ROUSSILLON,49
4435,201250,74,LIMOUSIN,119
4436,201250,41,LORRAINE,55
4437,201250,73,MIDI-PYRENEES,101
4438,201250,31,NORD-PAS-DE-CALAIS,346
4439,201250,52,PAYS-DE-LA-LOIRE,28
4440,201250,22,PICARDIE,28
4441,201250,54,POITOU-CHARENTES,38
4442,201250,93,PROVENCE-ALPES-COTE-D-AZUR,150
4443,201250,11,ILE-DE-FRANCE,104
4444,201250,82,RHONE-ALPES,109
4445,201249,42,ALSACE,122
4446,201249,72,AQUITAINE,46
4447,201249,83,AUVERGNE,69
4448,201249,25,BASSE-NORMANDIE,0
4449,201249,26,BOURGOGNE,0
4450,201249,53,BRETAGNE,100
4451,201249,24,CENTRE,49
4452,201249,21,CHAMPAGNE-ARDENNE,160
4453,201249,94,CORSE,9
4454,201249,43,FRANCHE-COMTE,25
4455,201249,23,HAUTE-NORMANDIE,3
4456,201249,91,LANGUEDOC-ROUSSILLON,51
4457,201249,74,LIMOUSIN,157
4458,201249,41,LORRAINE,40
4459,201249,73,MIDI-PYRENEES,39
4460,201249,31,NORD-PAS-DE-CALAIS,142
4461,201249,52,PAYS-DE-LA-LOIRE,28
4462,201249,22,PICARDIE,27
4463,201249,54,POITOU-CHARENTES,73
4464,201249,93,PROVENCE-ALPES-COTE-D-AZUR,65
4465,201249,11,ILE-DE-FRANCE,68
4466,201249,82,RHONE-ALPES,69
4467,201248,42,ALSACE,109
4468,201248,72,AQUITAINE,43
4469,201248,83,AUVERGNE,77
4470,201248,25,BASSE-NORMANDIE,0
4471,201248,26,BOURGOGNE,0
4472,201248,53,BRETAGNE,54
4473,201248,24,CENTRE,39
4474,201248,21,CHAMPAGNE-ARDENNE,66
4475,201248,94,CORSE,12
4476,201248,43,FRANCHE-COMTE,0
4477,201248,23,HAUTE-NORMANDIE,5
4478,201248,91,LANGUEDOC-ROUSSILLON,42
4479,201248,74,LIMOUSIN,76
4480,201248,41,LORRAINE,34
4481,201248,73,MIDI-PYRENEES,49
4482,201248,31,NORD-PAS-DE-CALAIS,258
4483,201248,52,PAYS-DE-LA-LOIRE,14
4484,201248,22,PICARDIE,43
4485,201248,54,POITOU-CHARENTES,76
4486,201248,93,PROVENCE-ALPES-COTE-D-AZUR,56
4487,201248,11,ILE-DE-FRANCE,73
4488,201248,82,RHONE-ALPES,46
4489,201247,42,ALSACE,76
4490,201247,72,AQUITAINE,44
4491,201247,83,AUVERGNE,71
4492,201247,25,BASSE-NORMANDIE,0
4493,201247,26,BOURGOGNE,28
4494,201247,53,BRETAGNE,38
4495,201247,24,CENTRE,21
4496,201247,21,CHAMPAGNE-ARDENNE,105
4497,201247,94,CORSE,9
4498,201247,43,FRANCHE-COMTE,30
4499,201247,23,HAUTE-NORMANDIE,27
4500,201247,91,LANGUEDOC-ROUSSILLON,26
4501,201247,74,LIMOUSIN,0
4502,201247,41,LORRAINE,5
4503,201247,73,MIDI-PYRENEES,17
4504,201247,31,NORD-PAS-DE-CALAIS,264
4505,201247,52,PAYS-DE-LA-LOIRE,19
4506,201247,22,PICARDIE,29
4507,201247,54,POITOU-CHARENTES,95
4508,201247,93,PROVENCE-ALPES-COTE-D-AZUR,45
4509,201247,11,ILE-DE-FRANCE,61
4510,201247,82,RHONE-ALPES,53
4511,201246,42,ALSACE,26
4512,201246,72,AQUITAINE,54
4513,201246,83,AUVERGNE,18
4514,201246,25,BASSE-NORMANDIE,0
4515,201246,26,BOURGOGNE,0
4516,201246,53,BRETAGNE,9
4517,201246,24,CENTRE,35
4518,201246,21,CHAMPAGNE-ARDENNE,44
4519,201246,94,CORSE,1
4520,201246,43,FRANCHE-COMTE,49
4521,201246,23,HAUTE-NORMANDIE,14
4522,201246,91,LANGUEDOC-ROUSSILLON,47
4523,201246,74,LIMOUSIN,0
4524,201246,41,LORRAINE,18
4525,201246,73,MIDI-PYRENEES,20
4526,201246,31,NORD-PAS-DE-CALAIS,267
4527,201246,52,PAYS-DE-LA-LOIRE,4
4528,201246,22,PICARDIE,5
4529,201246,54,POITOU-CHARENTES,38
4530,201246,93,PROVENCE-ALPES-COTE-D-AZUR,7
4531,201246,11,ILE-DE-FRANCE,27
4532,201246,82,RHONE-ALPES,53
4533,201245,42,ALSACE,7
4534,201245,72,AQUITAINE,42
4535,201245,83,AUVERGNE,1
4536,201245,25,BASSE-NORMANDIE,0
4537,201245,26,BOURGOGNE,0
4538,201245,53,BRETAGNE,29
