amount,timestamp,user
50.0,2015-06-24 22:41:28,989.0
25.0,2016-03-05 16:16:29,989.0
25.0,2018-05-01 17:43:04,989.0
25.0,2015-06-28 17:21:37,989.0
25.0,2016-05-21 17:43:15,989.0
50.0,2017-07-01 11:22:20,989.0
25.0,2017-12-24 18:18:19,990.0
25.0,2016-10-27 21:27:47,991.0
25.0,2017-08-06 13:35:26,991.0
25.0,2015-09-09 12:59:57,992.0
50.0,2018-05-20 11:55:44,992.0
25.0,2016-09-06 18:45:57,992.0
25.0,2016-05-12 13:25:05,992.0
25.0,2016-03-17 13:39:40,992.0
25.0,2015-10-30 15:19:41,992.0
25.0,2017-12-10 13:44:52,992.0
25.0,2017-02-13 13:24:03,992.0
50.0,2016-08-30 11:27:38,992.0
50.0,2016-09-03 18:16:54,992.0
25.0,2016-09-21 15:22:51,992.0
25.0,2016-09-02 11:20:00,992.0
50.0,2017-11-02 12:17:06,993.0
1000.0,2016-09-13 21:09:47,995.0
1000.0,2017-09-29 20:03:01,995.0
50.0,2018-01-03 19:24:24,998.0
